id,id,is_prog,label_true,labels_pred,title,link,freq
23021767,23021767,True,3,731,Middle Web-developer ASP.NET/C#,https://hh.ru/vacancy/23021767,49
20613778,20613778,True,3,731,PHP-программист (Backend-разработчик),https://hh.ru/vacancy/20613778,49
22993208,22993208,True,3,731,"Разработчик Ruby on Rails (сервис ""Скорозвон""), г. Екатеринбург",https://hh.ru/vacancy/22993208,49
27413820,27413820,True,3,731,Программист-разработчик (Back-end developer),https://hh.ru/vacancy/27413820,49
23858145,23858145,True,3,731,Начинающий программист C++,https://hh.ru/vacancy/23858145,49
23976875,23976875,True,3,731,PHP Developer,https://hh.ru/vacancy/23976875,49
25517079,25517079,True,3,731,Технический директор,https://hh.ru/vacancy/25517079,49
23838422,23838422,True,3,731,Lead PHP Developer (PostgreSQL Phalcon Redis),https://hh.ru/vacancy/23838422,49
23911763,23911763,True,3,731,Junior Front-end разработчик в Академгородке,https://career.ru/vacancy/23911763,49
23841582,23841582,True,3,731,Программист-стажер 1C,https://career.ru/vacancy/23841582,49
22366504,22366504,True,3,731,PHP-разработчик/ Middle PHP Developer (Минск),https://hh.ru/vacancy/22366504,49
27639999,27639999,True,3,731,PHP-разработчик/ PHP Developer,https://hh.ru/vacancy/27639999,49
27553123,27553123,True,3,731,Программист PHP (symfony),https://hh.ru/vacancy/27553123,49
27362717,27362717,True,3,731,JavaScript разработчик (React),https://hh.ru/vacancy/27362717,49
26006441,26006441,True,3,731,PHP-программист,https://hh.ru/vacancy/26006441,49
20632067,20632067,True,3,731,Junior Android-разработчик,https://career.ru/vacancy/20632067,49
23096261,23096261,True,3,731,PHP-разработчик,https://hh.ru/vacancy/23096261,49
20375005,20375005,True,3,174,PHP-программист,https://hh.ru/vacancy/20375005,49
23620890,23620890,True,3,174,Web Developer,https://hh.ru/vacancy/23620890,49
20334506,20334506,True,3,174,PHP-разработчик,https://hh.ru/vacancy/20334506,49
23663693,23663693,True,3,174,Веб-разработчик,https://hh.ru/vacancy/23663693,49
20328732,20328732,True,3,174,Frontentd разработчик / WEB-программист,https://hh.ru/vacancy/20328732,49
20353328,20353328,True,3,174,WEB-разработчик,https://hh.ru/vacancy/20353328,49
21969823,21969823,True,3,174,Web-разработчик,https://hh.ru/vacancy/21969823,49
21942531,21942531,True,3,174,Программист PHP Back-end,https://hh.ru/vacancy/21942531,49
25950953,25950953,True,3,174,Frontend-разработчик,https://hh.ru/vacancy/25950953,49
20420880,20420880,True,3,174,Web-разработчик/программист PHP,https://hh.ru/vacancy/20420880,49
25160100,25160100,True,3,174,Программист отдела разработки,https://hh.ru/vacancy/25160100,49
27589531,27589531,True,3,174,Программист,https://hh.ru/vacancy/27589531,49
23579032,23579032,True,3,174,Программист,https://hh.ru/vacancy/23579032,49
25737404,25737404,True,3,174,PHP-разработчик,https://hh.ru/vacancy/25737404,49
27877882,27877882,True,3,174,PHP-программист,https://hh.ru/vacancy/27877882,49
25405678,25405678,True,3,174,Web-программист fullstack,https://hh.ru/vacancy/25405678,49
24246011,24246011,True,3,174,Программист PHP,https://career.ru/vacancy/24246011,49
21434291,21434291,True,3,174,PHP backend developer,https://hh.ru/vacancy/21434291,49
27347399,27347399,True,3,174,Начальник Отдела развития систем дистанционного обслуживания (full stack),https://hh.ru/vacancy/27347399,49
26175053,26175053,True,3,174,Web и ПО разработчик,https://hh.ru/vacancy/26175053,49
24933512,24933512,True,3,174,PHP-программист,https://hh.ru/vacancy/24933512,49
21027417,21027417,True,3,174,Программист Front-end,https://hh.ru/vacancy/21027417,49
21410040,21410040,True,3,174,PHP-разработчик,https://hh.ru/vacancy/21410040,49
23261171,23261171,True,3,174,Backend developer,https://hh.ru/vacancy/23261171,49
24761792,24761792,True,3,174,Программист Python,https://hh.ru/vacancy/24761792,49
26075041,26075041,True,3,174,PHP-программист,https://hh.ru/vacancy/26075041,49
27449367,27449367,True,3,174,Frontend программист,https://hh.ru/vacancy/27449367,49
24551272,24551272,True,3,174,PHP программист,https://hh.ru/vacancy/24551272,49
24492779,24492779,True,3,174,Разработчик мобильных приложений (Mobile developer),https://hh.ru/vacancy/24492779,49
26023282,26023282,True,3,174,Главный менеджер в Управление Карточного и Электронного Бизнеса,https://hh.ru/vacancy/26023282,49
20510162,20510162,True,3,174,PHP full-stack developer,https://hh.ru/vacancy/20510162,49
26053093,26053093,True,3,174,Junior Java Developer,https://hh.ru/vacancy/26053093,49
27503051,27503051,True,3,174,Web-программист,https://hh.ru/vacancy/27503051,49
20655570,20655570,True,3,174,Backend-разработчик,https://hh.ru/vacancy/20655570,49
20682260,20682260,True,3,174,Разработчик JavaScript,https://hh.ru/vacancy/20682260,49
25021058,25021058,True,3,174,PHP-программист,https://hh.ru/vacancy/25021058,49
24063810,24063810,True,3,174,Инженер-программист,https://hh.ru/vacancy/24063810,49
20008810,20008810,True,3,174,Web-разработчик,https://hh.ru/vacancy/20008810,49
22396708,22396708,True,3,174,PHP-программист (back-end),https://hh.ru/vacancy/22396708,49
27966675,27966675,True,3,174,Программист PHP,https://hh.ru/vacancy/27966675,49
25631430,25631430,True,3,174,Инженер-программист,https://hh.ru/vacancy/25631430,49
20112351,20112351,True,3,174,"Back-end developer (PHP, Node. js)",https://hh.ru/vacancy/20112351,49
24862915,24862915,True,3,174,Web-разработчик,https://hh.ru/vacancy/24862915,49
28053009,28053009,True,3,174,Программист-разработчик,https://hh.ru/vacancy/28053009,49
27853558,27853558,True,3,174,PHP-программист,https://hh.ru/vacancy/27853558,49
21850805,21850805,True,3,174,JavaScript/front-end developer,https://hh.ru/vacancy/21850805,49
22214251,22214251,True,3,174,Программист PHP,https://hh.ru/vacancy/22214251,49
20300588,20300588,True,3,174,Программист yii2,https://hh.ru/vacancy/20300588,49
22533137,22533137,True,3,174,Программист PHP,https://hh.ru/vacancy/22533137,49
24319184,24319184,True,-1,550,Веб-программист,https://hh.ru/vacancy/24319184,48
25931492,25931492,True,-1,550,Веб-разработчик стажер,https://career.ru/vacancy/25931492,48
27659724,27659724,True,-1,550,Веб-разработчик,https://hh.ru/vacancy/27659724,48
27707444,27707444,True,-1,550,Программист-разработчик,https://hh.ru/vacancy/27707444,48
25135744,25135744,True,-1,550,Программист – разработчик/IT специалист,https://hh.ru/vacancy/25135744,48
23518177,23518177,True,-1,550,PHP-программист,https://hh.ru/vacancy/23518177,48
24453810,24453810,True,-1,550,Web-программист,https://hh.ru/vacancy/24453810,48
25117858,25117858,True,-1,550,PHP программист / web разработчик (удаленно),https://hh.ru/vacancy/25117858,48
20482331,20482331,True,-1,550,PHP Developer (1C Bitrix),https://hh.ru/vacancy/20482331,48
20420655,20420655,True,-1,550,Web-программист PHP (Yii2),https://hh.ru/vacancy/20420655,48
25970998,25970998,True,-1,550,Web-мастер / Разработчик,https://hh.ru/vacancy/25970998,48
25349351,25349351,True,-1,550,Full-stack Программист Python (Django),https://hh.ru/vacancy/25349351,48
22244428,22244428,True,-1,550,Web-разработчик/PHP-программист,https://hh.ru/vacancy/22244428,48
24186180,24186180,True,-1,550,Программист PHP (развитие портала по продаже картин).,https://hh.ru/vacancy/24186180,48
20157975,20157975,True,-1,550,Веб-программист,https://hh.ru/vacancy/20157975,48
25381079,25381079,True,-1,550,Разработчик сайтов,https://hh.ru/vacancy/25381079,48
22688575,22688575,True,-1,550,Word Press разработчик,https://hh.ru/vacancy/22688575,48
20245958,20245958,True,-1,550,WEB-мастер / HTML-верстальщик,https://hh.ru/vacancy/20245958,48
25307593,25307593,True,-1,550,Web-программист,https://hh.ru/vacancy/25307593,48
27278426,27278426,True,-1,550,Программист / специалист по веб-верстке,https://hh.ru/vacancy/27278426,48
24830688,24830688,True,-1,550,Web-программист,https://hh.ru/vacancy/24830688,48
20965410,20965410,True,-1,550,Web-разработчик,https://hh.ru/vacancy/20965410,48
27227743,27227743,True,-1,550,Web-разработчик,https://hh.ru/vacancy/27227743,48
23109004,23109004,True,-1,550,Разработчик сайтов,https://hh.ru/vacancy/23109004,48
27224301,27224301,True,-1,550,Ведущий программист,https://hh.ru/vacancy/27224301,48
20549008,20549008,True,-1,550,Программист Битрикс,https://hh.ru/vacancy/20549008,48
27485488,27485488,True,-1,550,Web developer / Веб-программист,https://hh.ru/vacancy/27485488,48
27498391,27498391,True,-1,550,HTML-верстальщик,https://hh.ru/vacancy/27498391,48
24975173,24975173,True,-1,550,Программист PHP,https://career.ru/vacancy/24975173,48
23003433,23003433,True,-1,550,Web-разработчик (Web-программист),https://hh.ru/vacancy/23003433,48
23360316,23360316,True,-1,550,Web-программист,https://career.ru/vacancy/23360316,48
20598752,20598752,True,-1,550,Frontend-разработчик,https://hh.ru/vacancy/20598752,48
23389340,23389340,True,-1,550,HTML-верстальщик,https://career.ru/vacancy/23389340,48
21828869,21828869,True,-1,550,Младший web-разработчик,https://career.ru/vacancy/21828869,48
25004207,25004207,True,-1,550,Web-мастер/верстка,https://hh.ru/vacancy/25004207,48
25600030,25600030,True,-1,550,Web-программист,https://hh.ru/vacancy/25600030,48
22530716,22530716,True,-1,550,Веб-разработчик,https://hh.ru/vacancy/22530716,48
24080233,24080233,True,-1,550,Front-end разработчик в IT-стартап,https://career.ru/vacancy/24080233,48
24018982,24018982,True,-1,550,Веб-разработчик,https://hh.ru/vacancy/24018982,48
25426598,25426598,True,-1,550,Web-разработчик/Программист,https://hh.ru/vacancy/25426598,48
20073033,20073033,True,-1,550,Front-end разработчик/веб-верстальщик,https://hh.ru/vacancy/20073033,48
24998886,24998886,True,-1,550,Верстальщик,https://hh.ru/vacancy/24998886,48
22083687,22083687,True,-1,550,Front-end разработчик,https://hh.ru/vacancy/22083687,48
20070340,20070340,True,-1,550,HTML верстальщик/Front-end разработчик (Sportbox.ru),https://hh.ru/vacancy/20070340,48
20628623,20628623,True,-1,550,Помощник веб-программиста,https://career.ru/vacancy/20628623,48
23477127,23477127,True,-1,550,Веб-разработчик,https://hh.ru/vacancy/23477127,48
23882457,23882457,True,-1,550,"PHP-программист (сайты, магазины, мобильные решения на Битрикс, Magento и другое CMS)",https://hh.ru/vacancy/23882457,48
23924698,23924698,True,-1,550,HTML-верстальщик,https://hh.ru/vacancy/23924698,48
27691312,27691312,True,-1,437,Java-программист dev-ops (middle/senior),https://hh.ru/vacancy/27691312,48
22770191,22770191,True,-1,437,Разработчик Ruby on Rails backend,https://hh.ru/vacancy/22770191,48
27668343,27668343,True,-1,437,Программист Python,https://hh.ru/vacancy/27668343,48
25921367,25921367,True,-1,437,PHP-разработчик,https://hh.ru/vacancy/25921367,48
27739073,27739073,True,-1,437,Senior/Middle backend Node.js developer - 8base,https://hh.ru/vacancy/27739073,48
25890717,25890717,True,-1,437,Fullstack разработчик,https://hh.ru/vacancy/25890717,48
27565137,27565137,True,-1,437,NodeJS разработчик,https://hh.ru/vacancy/27565137,48
22839047,22839047,True,-1,437,Frontend-разработчик/REACT,https://hh.ru/vacancy/22839047,48
20458803,20458803,True,-1,437,Senior go developer,https://hh.ru/vacancy/20458803,48
23580409,23580409,True,-1,437,Frontend-разработчик,https://hh.ru/vacancy/23580409,48
23582167,23582167,True,-1,437,Java Developer,https://hh.ru/vacancy/23582167,48
22256901,22256901,True,-1,437,Разработчик .Net,https://hh.ru/vacancy/22256901,48
20279372,20279372,True,-1,437,Frontend разработчик,https://hh.ru/vacancy/20279372,48
22113533,22113533,True,-1,437,Разработчик мобильных приложений для Android,https://hh.ru/vacancy/22113533,48
20705953,20705953,True,-1,437,Frontend разработчик,https://hh.ru/vacancy/20705953,48
24650860,24650860,True,-1,437,Go/Golang разработчик,https://hh.ru/vacancy/24650860,48
23040260,23040260,True,-1,437,Middle PHP Developer (разработчик веб-приложений),https://hh.ru/vacancy/23040260,48
23343020,23343020,True,-1,437,"Front-end разработчик (JS, Angular2-4)",https://hh.ru/vacancy/23343020,48
23062080,23062080,True,-1,437,.NET разработчик,https://hh.ru/vacancy/23062080,48
21187016,21187016,True,-1,437,.Net разработчик,https://hh.ru/vacancy/21187016,48
21187444,21187444,True,-1,437,.Net разработчик,https://hh.ru/vacancy/21187444,48
27139670,27139670,True,-1,437,Senior/Middle backend Node.js developer - 8base,https://hh.ru/vacancy/27139670,48
23116330,23116330,True,-1,437,Python разработчик (midlle),https://hh.ru/vacancy/23116330,48
24526770,24526770,True,-1,437,Middle frontend developer / Фронтенд разработчик,https://hh.ru/vacancy/24526770,48
20554104,20554104,True,-1,437,Разработчик веб-приложений / Web Application Full Stack (Front & Back-end),https://hh.ru/vacancy/20554104,48
23436124,23436124,True,-1,437,.Net разработчик,https://hh.ru/vacancy/23436124,48
22935044,22935044,True,-1,437,Senior PHP Developer,https://hh.ru/vacancy/22935044,48
23500763,23500763,True,-1,437,"Front-end разработчик (JS, Angular2-4)",https://hh.ru/vacancy/23500763,48
26018893,26018893,True,-1,437,Full-Stack Developer,https://hh.ru/vacancy/26018893,48
23485434,23485434,True,-1,437,Go developer,https://hh.ru/vacancy/23485434,48
23002873,23002873,True,-1,437,Front-end developer,https://hh.ru/vacancy/23002873,48
23030579,23030579,True,-1,437,Android разработчик,https://hh.ru/vacancy/23030579,48
24552589,24552589,True,-1,437,C# / .NET Backend Web Developer / Разработчик / Software Engineer,https://hh.ru/vacancy/24552589,48
22972993,22972993,True,-1,437,Программист С++ (Москва),https://hh.ru/vacancy/22972993,48
22382573,22382573,True,-1,437,Fullstack Web Developer,https://hh.ru/vacancy/22382573,48
24001768,24001768,True,-1,437,Middle Java Developer,https://hh.ru/vacancy/24001768,48
25509186,25509186,True,-1,437,Веб-разработчик (Senior),https://hh.ru/vacancy/25509186,48
24016010,24016010,True,-1,437,Full-Stack Clojure Software Engineer,https://hh.ru/vacancy/24016010,48
23934774,23934774,True,-1,437,IOS Developer (Junior/Midl),https://hh.ru/vacancy/23934774,48
28057322,28057322,True,-1,437,Ведущий Разработчик Back-End Java / JEE,https://hh.ru/vacancy/28057322,48
27958693,27958693,True,-1,437,Java-разработчик,https://hh.ru/vacancy/27958693,48
28009189,28009189,True,-1,437,Team Lead PHP,https://hh.ru/vacancy/28009189,48
24629803,24629803,True,-1,437,Java Developer,https://hh.ru/vacancy/24629803,48
24796217,24796217,True,-1,437,Frontend-разработчик,https://hh.ru/vacancy/24796217,48
25813050,25813050,True,-1,437,Full-Stack Clojure Software Engineer,https://hh.ru/vacancy/25813050,48
25838080,25838080,True,-1,437,Team Lead PHP,https://hh.ru/vacancy/25838080,48
21968054,21968054,True,-1,437,Frontend-разработчик,https://hh.ru/vacancy/21968054,48
23890448,23890448,True,-1,437,Python Developer высоконагруженного облачного сервиса,https://hh.ru/vacancy/23890448,48
20382421,20382421,True,10,431,Программист С++/Go/Python,https://hh.ru/vacancy/20382421,48
22764449,22764449,True,10,431,Linux System Administrator,https://hh.ru/vacancy/22764449,48
20398384,20398384,True,10,431,Старший инженер-программист (Linux Kernel),https://hh.ru/vacancy/20398384,48
23541875,23541875,True,10,431,Разработчик С++ (Senior Network developer),https://hh.ru/vacancy/23541875,48
23539294,23539294,True,10,431,Системный c++ программист,https://hh.ru/vacancy/23539294,48
20477186,20477186,True,10,431,Программист ПО встраиваемых систем,https://hh.ru/vacancy/20477186,48
22812104,22812104,True,10,431,Архитектор SW / System Embedded Architector,https://hh.ru/vacancy/22812104,48
27588164,27588164,True,10,431,Программист C/C++ (ядро Linux),https://hh.ru/vacancy/27588164,48
20190057,20190057,True,10,431,Инженер-программист / Software Engineer (UNIX),https://hh.ru/vacancy/20190057,48
23821551,23821551,True,10,431,Ведущий разработчик С/С++,https://hh.ru/vacancy/23821551,48
22574248,22574248,True,10,431,Системный программист Linux,https://hh.ru/vacancy/22574248,48
20292312,20292312,True,10,431,Программист,https://hh.ru/vacancy/20292312,48
27788858,27788858,True,10,431,Программист С++,https://hh.ru/vacancy/27788858,48
27748159,27748159,True,10,431,Менеджер по информационной безопасности,https://hh.ru/vacancy/27748159,48
20301241,20301241,True,10,431,Программист С++ под Linux,https://hh.ru/vacancy/20301241,48
20238115,20238115,True,10,431,Ведущий разработчик С++,https://hh.ru/vacancy/20238115,48
20763879,20763879,True,10,431,DevOps Engineer,https://hh.ru/vacancy/20763879,48
27151380,27151380,True,10,431,"Системный администратор группы связи, охранно-пожарной сигнализации, систем видеонаблюдения",https://hh.ru/vacancy/27151380,48
21151855,21151855,True,10,431,Программист С++,https://hh.ru/vacancy/21151855,48
27200364,27200364,True,10,431,Программист C++,https://hh.ru/vacancy/27200364,48
23240550,23240550,True,10,431,Ведущий программист-разработчик,https://hh.ru/vacancy/23240550,48
21889066,21889066,True,10,431,Программист С# (С++),https://hh.ru/vacancy/21889066,48
27491088,27491088,True,10,431,Программист-разработчик,https://hh.ru/vacancy/27491088,48
27491152,27491152,True,10,431,Ведущий программист,https://hh.ru/vacancy/27491152,48
23473114,23473114,True,10,431,Программист C/С++/Python,https://hh.ru/vacancy/23473114,48
27523590,27523590,True,10,431,Системный администратор Linux,https://hh.ru/vacancy/27523590,48
26054008,26054008,True,10,431,Virtualization/Linux Kernel Developer,https://hh.ru/vacancy/26054008,48
23410026,23410026,True,10,431,Программист-разработчик,https://hh.ru/vacancy/23410026,48
20598713,20598713,True,10,431,Системный программист,https://hh.ru/vacancy/20598713,48
20616206,20616206,True,10,431,Программист С++/Qt,https://hh.ru/vacancy/20616206,48
22306089,22306089,True,10,431,Разработчик С/С++/C#,https://hh.ru/vacancy/22306089,48
20126456,20126456,True,10,431,Программист C/С++ (remote work),https://hh.ru/vacancy/20126456,48
25464922,25464922,True,10,431,Программист C/С++/Python,https://hh.ru/vacancy/25464922,48
27934814,27934814,True,10,431,"Инженер - Программист / Разработчик C, Linux",https://hh.ru/vacancy/27934814,48
24055160,24055160,True,10,431,Разработчик операционной системы Sailfish OS,https://hh.ru/vacancy/24055160,48
22427391,22427391,True,10,431,Разработчик embedded Linux / RTOS,https://hh.ru/vacancy/22427391,48
22544859,22544859,True,10,431,Программист ПО встраиваемых систем,https://hh.ru/vacancy/22544859,48
22435921,22435921,True,10,431,Разработчик Python,https://hh.ru/vacancy/22435921,48
22503247,22503247,True,10,431,Программист С++,https://hh.ru/vacancy/22503247,48
25373934,25373934,True,10,431,Программист-разработчик,https://hh.ru/vacancy/25373934,48
24206549,24206549,True,10,431,Системный программист Linux,https://hh.ru/vacancy/24206549,48
27743061,27743061,True,10,431,Middle Network Developer,https://hh.ru/vacancy/27743061,48
21422924,21422924,True,10,431,"Инженер - Программист - разработчик C, Linux.",https://hh.ru/vacancy/21422924,48
20658335,20658335,True,10,431,Программист C++/Linux,https://hh.ru/vacancy/20658335,48
23499297,23499297,True,10,431,Программист С++/Qt,https://career.ru/vacancy/23499297,48
23693795,23693795,True,10,431,Программист группы реконфигурируемых технологий,https://hh.ru/vacancy/23693795,48
22497216,22497216,True,10,431,Разработчик firmware телеком-оборудования,https://hh.ru/vacancy/22497216,48
22947415,22947415,True,10,431,Разработчик С/С++ (Linux),https://hh.ru/vacancy/22947415,48
22066570,22066570,True,3,141,.NET developer/ разработчик / программист,https://hh.ru/vacancy/22066570,48
20361219,20361219,True,3,141,PHP-разработчик,https://hh.ru/vacancy/20361219,48
27571445,27571445,True,3,141,PHP-разработчик,https://hh.ru/vacancy/27571445,48
27554468,27554468,True,3,141,PHP-разработчик,https://hh.ru/vacancy/27554468,48
22807511,22807511,True,3,141,Программист PHP / web-разработчик,https://hh.ru/vacancy/22807511,48
23591586,23591586,True,3,141,PHP разработчик,https://hh.ru/vacancy/23591586,48
22612615,22612615,True,3,141,Программист,https://hh.ru/vacancy/22612615,48
27927716,27927716,True,3,141,Front-end разработчик,https://hh.ru/vacancy/27927716,48
24140136,24140136,True,3,141,PHP-программист,https://hh.ru/vacancy/24140136,48
27778741,27778741,True,3,141,PHP-программист,https://hh.ru/vacancy/27778741,48
22137497,22137497,True,3,141,Frontend-разработчик,https://hh.ru/vacancy/22137497,48
22666105,22666105,True,3,141,Веб-программист стажер,https://hh.ru/vacancy/22666105,48
27816955,27816955,True,3,141,Web-разработчик,https://hh.ru/vacancy/27816955,48
25802558,25802558,True,3,141,Веб-разработчик/Программист,https://hh.ru/vacancy/25802558,48
23276253,23276253,True,3,141,Middle PHP / WEB разработчик,https://hh.ru/vacancy/23276253,48
27314836,27314836,True,3,141,Middle front-end разработчик,https://hh.ru/vacancy/27314836,48
27145704,27145704,True,3,141,PHP-разработчик/PHP-Developer,https://hh.ru/vacancy/27145704,48
23186189,23186189,True,3,141,Ведущий программист PHP/Web-разработчик,https://hh.ru/vacancy/23186189,48
24809094,24809094,True,3,141,PHP-программист,https://hh.ru/vacancy/24809094,48
27251398,27251398,True,3,141,Программист PHP (middle),https://hh.ru/vacancy/27251398,48
27251685,27251685,True,3,141,Ведущий программист PHP в офис разработки медиахолдинга,https://hh.ru/vacancy/27251685,48
21285788,21285788,True,3,141,HTML-верстальщик (Frontend-разработчик),https://hh.ru/vacancy/21285788,48
24854832,24854832,True,3,141,Full-stack Web разработчик JS / PHP,https://hh.ru/vacancy/24854832,48
27477311,27477311,True,3,141,Junior С‎++ разработчик,https://hh.ru/vacancy/27477311,48
25087499,25087499,True,3,141,JavaScript Team Lead (разработка криптобиржи),https://hh.ru/vacancy/25087499,48
21918433,21918433,True,3,141,PHP-программист (backend),https://hh.ru/vacancy/21918433,48
20539216,20539216,True,3,141,PHP-разработчик (Laravel),https://hh.ru/vacancy/20539216,48
27375569,27375569,True,3,141,Middle PHP Developer / web-разработчик PHP,https://hh.ru/vacancy/27375569,48
21833630,21833630,True,3,141,Младший веб-разработчик,https://career.ru/vacancy/21833630,48
22981315,22981315,True,3,141,PHP-программист технической поддержки,https://hh.ru/vacancy/22981315,48
24592890,24592890,True,3,141,PHP-программист (битрикс разработчик),https://hh.ru/vacancy/24592890,48
27409652,27409652,True,3,141,Full-stack программист,https://hh.ru/vacancy/27409652,48
24099823,24099823,True,3,141,Программист,https://hh.ru/vacancy/24099823,48
25462339,25462339,True,3,141,PHP/Magento Developer,https://hh.ru/vacancy/25462339,48
22322042,22322042,True,3,141,Разработчик Node.js,https://hh.ru/vacancy/22322042,48
25454359,25454359,True,3,141,"PHP программист (Laravel, Yii)",https://hh.ru/vacancy/25454359,48
28007115,28007115,True,3,141,Magento developer,https://hh.ru/vacancy/28007115,48
25675646,25675646,True,3,141,Frontend-разработчик,https://hh.ru/vacancy/25675646,48
24836462,24836462,True,3,141,Разработчик ASP.NET (Full Stack),https://hh.ru/vacancy/24836462,48
24644991,24644991,True,3,141,Frontend Developer,https://hh.ru/vacancy/24644991,48
27477317,27477317,True,3,141,Middle С++ разработчик,https://hh.ru/vacancy/27477317,48
27671518,27671518,True,3,141,Разработчик node.js,https://hh.ru/vacancy/27671518,48
27833025,27833025,True,3,141,Backend-разработчик,https://hh.ru/vacancy/27833025,48
25777554,25777554,True,3,141,PHP-разработчик,https://hh.ru/vacancy/25777554,48
22078287,22078287,True,3,141,Backend - разработчик,https://hh.ru/vacancy/22078287,48
22548151,22548151,True,3,141,Senior PHP-разработчик,https://hh.ru/vacancy/22548151,48
22879227,22879227,True,3,141,NodeJS-разработчик,https://hh.ru/vacancy/22879227,48
22911821,22911821,True,3,141,PHP-программист,https://hh.ru/vacancy/22911821,48
23636099,23636099,True,1,33,Программист 1С,https://hh.ru/vacancy/23636099,48
20396188,20396188,True,1,33,Программист 1С (г. Сосновый Бор/Санкт - Петербург),https://hh.ru/vacancy/20396188,48
25859888,25859888,True,1,33,Программист 1С,https://hh.ru/vacancy/25859888,48
24291121,24291121,True,1,33,Программист 1С,https://hh.ru/vacancy/24291121,48
20461080,20461080,True,1,33,Программист 1С,https://hh.ru/vacancy/20461080,48
25108541,25108541,True,1,33,Ведущий инженер-программист 1С,https://hh.ru/vacancy/25108541,48
22812368,22812368,True,1,33,Программист 1С,https://hh.ru/vacancy/22812368,48
27657940,27657940,True,1,33,Инженер-программист,https://hh.ru/vacancy/27657940,48
22806523,22806523,True,1,33,Программист 1C,https://hh.ru/vacancy/22806523,48
20437519,20437519,True,1,33,Инженер-программист (сектор сопровождения экономики и финансов),https://hh.ru/vacancy/20437519,48
22573367,22573367,True,1,33,Программист 1C,https://hh.ru/vacancy/22573367,48
27891043,27891043,True,1,33,Программист 1C 8,https://hh.ru/vacancy/27891043,48
23790578,23790578,True,1,33,Программист 1С,https://hh.ru/vacancy/23790578,48
20233624,20233624,True,1,33,Программист 1C отдела интеграции информационных систем,https://hh.ru/vacancy/20233624,48
25842109,25842109,True,1,33,Программист 1С,https://hh.ru/vacancy/25842109,48
25266395,25266395,True,1,33,Программист 1С,https://hh.ru/vacancy/25266395,48
23699848,23699848,True,1,33,Инженер-программист 1 C ЗУП,https://hh.ru/vacancy/23699848,48
24218955,24218955,True,1,33,Программист 1С,https://hh.ru/vacancy/24218955,48
23761525,23761525,True,1,33,Программист,https://hh.ru/vacancy/23761525,48
27792298,27792298,True,1,33,Программист 1С,https://hh.ru/vacancy/27792298,48
22679215,22679215,True,1,33,Программист 1С,https://hh.ru/vacancy/22679215,48
23343224,23343224,True,1,33,Программист 1С,https://hh.ru/vacancy/23343224,48
21530026,21530026,True,1,33,Инженер-программист 1С,https://hh.ru/vacancy/21530026,48
24829680,24829680,True,1,33,Программист,https://hh.ru/vacancy/24829680,48
24809349,24809349,True,1,33,Программист- разработчик 1С,https://hh.ru/vacancy/24809349,48
24744931,24744931,True,1,33,Программист 1С,https://hh.ru/vacancy/24744931,48
23098899,23098899,True,1,33,Инженер-программист,https://hh.ru/vacancy/23098899,48
22917285,22917285,True,1,33,Программист 1С,https://hh.ru/vacancy/22917285,48
20583219,20583219,True,1,33,Инженер-программист 1С (консолидация),https://hh.ru/vacancy/20583219,48
21864507,21864507,True,1,33,Программист 1С Общепит,https://hh.ru/vacancy/21864507,48
24487866,24487866,True,1,33,Программист 1C,https://hh.ru/vacancy/24487866,48
23505486,23505486,True,1,33,Ведущий программист 1С,https://hh.ru/vacancy/23505486,48
24632451,24632451,True,1,33,Программист 1С,https://hh.ru/vacancy/24632451,48
21682683,21682683,True,1,33,Программист 1C,https://hh.ru/vacancy/21682683,48
24969999,24969999,True,1,33,Специалист отдела развития производственных систем (администратор базы данных),https://hh.ru/vacancy/24969999,48
20610012,20610012,True,1,33,Программист,https://hh.ru/vacancy/20610012,48
22993928,22993928,True,1,33,Программист 1С,https://hh.ru/vacancy/22993928,48
20018473,20018473,True,1,33,Программист 1С,https://hh.ru/vacancy/20018473,48
20087312,20087312,True,1,33,Администратор/оператор по системе 1С,https://hh.ru/vacancy/20087312,48
25616181,25616181,True,1,33,Специалист технической поддержки 1С,https://hh.ru/vacancy/25616181,48
25565296,25565296,True,1,33,Программист 1C,https://hh.ru/vacancy/25565296,48
28011835,28011835,True,1,33,"Ведущий инженер-программист (1С: УПП, ЗУП 3.1; CRM)",https://hh.ru/vacancy/28011835,48
20004327,20004327,True,1,33,Программист 1С,https://hh.ru/vacancy/20004327,48
25161970,25161970,True,1,33,Программист 1С,https://hh.ru/vacancy/25161970,48
24129774,24129774,True,1,33,Программист 1C,https://hh.ru/vacancy/24129774,48
24089600,24089600,True,1,33,Программист 1с,https://hh.ru/vacancy/24089600,48
25549611,25549611,True,1,33,Программист 1С,https://hh.ru/vacancy/25549611,48
22517048,22517048,True,1,33,Программист 1С,https://hh.ru/vacancy/22517048,48
20374573,20374573,True,10,815,Ведущий программист С++,https://hh.ru/vacancy/20374573,47
20367631,20367631,True,10,815,Ведущий инженер-программист,https://hh.ru/vacancy/20367631,47
27667045,27667045,True,10,815,Full-Stack Developer,https://hh.ru/vacancy/27667045,47
25858954,25858954,True,10,815,Ведущий разработчик в проект автоматического портирования кода с C# на C++,https://hh.ru/vacancy/25858954,47
25845298,25845298,True,10,815,Программист-разработчик C++,https://hh.ru/vacancy/25845298,47
