id,id,label,title
24459618,24459618,18,Автор работ по информатике и программированию
27499130,27499130,36,Frontend разработчик / Фронтенд разработчик
20684334,20684334,8,Ведущий разработчик торговых систем (программист C++)
24245940,24245940,31,Разработчик SharePoint
23067558,23067558,38,Разработчик web-приложений
23767907,23767907,10,Наладчик станков с ЧПУ
27190073,27190073,38,Программист микроконтроллеров
27824529,27824529,10,Middle Java Разработчик
24589682,24589682,28,Web-программист
20352485,20352485,38,Программист 1С
23957386,23957386,36,Программист MS SQL
20270173,20270173,38,Программист 1С
23913006,23913006,38,Программист 1С
23369808,23369808,36,Web-программист/разработчик
21816641,21816641,38,Junior PHP-программист
23222320,23222320,36,"Программист микроконтроллеров‎ (С, С++) / Инженер-разработчик"
25769595,25769595,18,Программист 1С
22257944,22257944,38,Программист 1С
22068652,22068652,36,HTML-верстальщик
26154034,26154034,18,Стажер web-разработчик (.NET)
27250662,27250662,38,Frontend Developer
25027193,25027193,38,Программист 1C
25699906,25699906,36,Программист PHP
20842565,20842565,38,PHP-программист
22806135,22806135,8,Программист
24097685,24097685,38,Разработчик Java (Full-stack)
24925850,24925850,41,Middle PHP Developer (Symfony)
23513260,23513260,38,PHP-программист (symfony2/back end)
27192856,27192856,41,Web-программист
22573155,22573155,36,Программист 1С
26203735,26203735,8,Node.JS developer
22938081,22938081,36,Разработчик Oracle
23701516,23701516,36,Ведущий Unity-разработчик
23865296,23865296,36,Frontend-разработчик (AngularJS)
23601226,23601226,36,Software Developer/Data Scientist
20463384,20463384,38,Web Developer / Web-разработчик
22336700,22336700,38,Инженер-программист встраиваемых систем С++/Qt/Linux (г. Екатеринбург)
20204079,20204079,38,Frontend-разработчик
21897086,21897086,18,Инженер по информационной безопасности устройств
24596179,24596179,36,Программист 1С 8.3 (внутренние проекты)
23674645,23674645,38,Web-программист
22015978,22015978,0,Scala/Java (big data)
22605883,22605883,38,Android разработчик в Stellio Team
25288924,25288924,28,Программист-электронщик
27274017,27274017,0,Ведущий PHP программист / Senior PHP Developer
24487350,24487350,28,Инженер-программист (1С)
21577785,21577785,38,PHP-разработчик (full stack)
25190662,25190662,18,PHP-разработчик
20171115,20171115,8,Android разработчик
23330980,23330980,36,Инженер-программист (QNX)
23121997,23121997,38,Разработчик Web Backend
23021123,23021123,38,Ведущий программист 1C
24197464,24197464,31,Regular Front-End Developer
24326954,24326954,36,PHP-разработчик
27606595,27606595,0,Junior JavaScript developer
21869970,21869970,5,Программист 1С 8.х (поддержка)
24565077,24565077,0,Senior Java Developer (Старший Java разработчик)
22023515,22023515,18,Разработчик (Android)
20323753,20323753,38,PHP разработчик/программист
23023689,23023689,36,Ведущий разработчик Java / Senior Java developer
27811833,27811833,36,Senior PHP разработчик
25361658,25361658,5,Программист 1C (Красноармейский район)
21573866,21573866,38,Программист
22039020,22039020,8,Веб-разработчик
25522294,25522294,38,Fullstack developer (eSports)
20335416,20335416,36,Web-мастер
27325390,27325390,10,Frontend разработчик (React) в команду Ultimate Guitar
22831997,22831997,8,Full stack программист
22113146,22113146,36,Junior Java - разработчик
25469353,25469353,18,Программист PHP (Junior)
24229640,24229640,26,Web-разработчик
20515115,20515115,38,PHP-программист
24476302,24476302,38,Программист 1C
25629337,25629337,38,Программист 1С
21328595,21328595,0,Программист Python
21115161,21115161,38,Backend разработчик (python/java)
20910743,20910743,38,Программист C/C++
23851684,23851684,0,Программист 1С
25284980,25284980,36,Frontend-разработчик (Angular / Vue.js)
24150953,24150953,8,Программист
25304469,25304469,38,Инженер-программист
27195999,27195999,28,"Программист ASP.NET (C#), г. Томск"
24620537,24620537,10,PHP- developer
26069878,26069878,36,Программист PHP
24714381,24714381,38,Ведущий разработчик .net
26193720,26193720,36,Senior Develop⁢er C++
20159026,20159026,18,PHP Backend-разработчик
23834760,23834760,38,С++ developer (Virtualization)
24059288,24059288,38,3D Graphics Progra‎mmer (WebGL/OpenGL)
25988461,25988461,38,Ведущий программист 1С
27254252,27254252,38,Разработчик
25446255,25446255,0,Инженер-программист
20903265,20903265,36,Ruby/Go разработчик
24516930,24516930,8,Frontend-разработчик
20089782,20089782,38,"Программист 1С (Солнцево, Ново-Переделкино, м. Саларьево, м. Киевская)"
20592080,20592080,38,Специалист по сопровождению 1С
24713219,24713219,28,Младший разработчик Python (Data Science)
24831355,24831355,36,Программист-разработчик
20709038,20709038,31,Senior Frontend Developer
21427014,21427014,38,Ведущий специалист разработки клиентских приложений
22270133,22270133,38,Java-разработчик
22994605,22994605,36,Битрикс-программист
23256951,23256951,38,Middle Front-end Developer
25218767,25218767,36,Junior Game Developer
27236184,27236184,18,Верстальщик (HTML)
21025151,21025151,28,Программист C#
22565555,22565555,8,Mid-level Python developer
27315940,27315940,36,Веб-программист
20333930,20333930,38,Программист 1С
25035788,25035788,36,Программист 1C
24100538,24100538,18,PHP-разработчик
24367416,24367416,38,Инженер-программист (разработка GUI приложений под Linux)
20514971,20514971,38,Magento Developer
24347232,24347232,38,Senior – PHP-programmer / Ведущий РНР- программист
21112866,21112866,38,IOS разработчик
24662753,24662753,28,Специалист
27781445,27781445,36,Разработчик 1С
27301742,27301742,28,Web-программист/Веб-программист
27306278,27306278,38,Программист 1С
22345619,22345619,28,Программист-стажер 1С
26139109,26139109,36,Программист Java
24124832,24124832,8,Middle Java Developer
22910372,22910372,28,Senior Software Engineer (.NET/ C#)
23629683,23629683,36,Программист Delphi
23073283,23073283,5,Android-разработчик (LingvoLive)
27768458,27768458,36,PERL программист
22395186,22395186,36,Младший разработчик PHP/Bitrix
22099033,22099033,8,Java разработчик
23643224,23643224,38,Программист/Разработчик Xamarin
23036404,23036404,38,Web-программист
22161940,22161940,28,Unity 3D developer
20302626,20302626,38,C# .NET программист
20048558,20048558,18,Программист JavaScript
26180615,26180615,38,Back-end разработчик (C#)
27241778,27241778,38,PHP-программист
20464075,20464075,5,PHP программист разработчик
20379476,20379476,5,Render Developer
23634202,23634202,38,"PHP/JS разработчик (Senior, Middle)"
26201053,26201053,38,Frontend разработчик (г. Краснодар)
27929638,27929638,28,Фронтенд-программист
24025198,24025198,36,PHP-программист
22096490,22096490,36,Технический архитектор/Web-разработчик
25011503,25011503,38,Программист  1С
26209447,26209447,38,Программист 1C
22257948,22257948,38,Программист 1С
24888868,24888868,18,Программист веб-ресурсов
27199816,27199816,36,CUDA-разработчик
25198095,25198095,36,Программист 1C
25917367,25917367,36,Delphi разработчик
25510691,25510691,28,PHP-программист / Веб-разработчик
23503564,23503564,18,Инженер-программист
20534796,20534796,38,Senior Frontend developer
25241609,25241609,28,Наладчик станков с ЧПУ
20265330,20265330,18,Php developer
23369368,23369368,36,IT-специалист
20060742,20060742,10,Начинающий Программист С#
26219230,26219230,36,Web-программист
27538184,27538184,36,Web-разработчик
23768215,23768215,10,Наладчик станков с ЧПУ
28073256,28073256,8,Прикладной программист (Front-end программист)
20387519,20387519,38,PHP-разработчик
20202174,20202174,36,Программист С\Assembler
28057812,28057812,8,Ведущий системный программист ОС GNU/Linux встраиваемых систем
25025991,25025991,36,JavaScript разработчик
20462791,20462791,36,Ведущий разработчик .net
22468892,22468892,38,Ведущий программист
26187015,26187015,36,Программист 1С 8.3 / Разработчик 1С 8.3
27843273,27843273,38,Оператор станков с ЧПУ
22923408,22923408,36,Frontend-разработчик
27560297,27560297,36,Frontend-разработчик
23983071,23983071,8,Программист С++
20070002,20070002,38,Инженер-разработчик
20026624,20026624,36,Программист 1С-Битрикс/PHP
23080809,23080809,5,Developer (Разработчик)
20831965,20831965,8,Разработчик Unity3D
27681174,27681174,36,Программист 1С
27273399,27273399,10,Junior разработчик C#/ASP.Net
23977623,23977623,38,Программист 1C
24269209,24269209,36,Программист 1C
23877264,23877264,38,Разработчик DevOps
25131952,25131952,5,Программист PHP
20337905,20337905,36,Web-программист
21114973,21114973,28,Веб-программист (сеть автомагазинов и автосервисов Гиперавто)
23081380,23081380,38,Web-мастер
21885936,21885936,8,Java Developer (Android)
22487664,22487664,38,Старший веб-мастер
21797988,21797988,5,JS разработчик
22470514,22470514,8,ADF разработчик
23360322,23360322,38,Программист
20379333,20379333,36,Ведущий специалист отдела инфраструктуры информационных технологий/Программист 1С Бухгалтерия
23948533,23948533,38,Python разработчик
22236982,22236982,28,Программист MS SQL/ С#
20136509,20136509,18,Java Developer
23615913,23615913,8,Разработчик мобильных приложений Яндекс.Денег для iOS
23815725,23815725,38,PHP-разработчик
24591367,24591367,38,Разработчик по направлению 1С ЗУП
25363771,25363771,18,Web - разработчик
25210411,25210411,38,Android разработчик
22407584,22407584,38,Программист 1C
24444238,24444238,38,Старший программист 1С
21951982,21951982,26,Android developer
22617816,22617816,36,"Разработчик, программист"
24529553,24529553,36,Frontend разработчик
22954072,22954072,36,Инженер-программист АСУ ТП
22125406,22125406,5,React Native разработчик
22343376,22343376,38,Web-программист
27842721,27842721,28,Ведущий PHP-разработчик
24445246,24445246,26,"Ведущий программист/Team Leader (ASP.NET/C#, Marionette.js, Full stack )"
24128851,24128851,38,Программист PHP в г. Красноярск
24347894,24347894,36,Junior Front-end разработчик
23001292,23001292,18,Инженер-программист
24207849,24207849,36,Программист 1С
25350306,25350306,18,PHP - программист
25663412,25663412,36,Web-программист
24344926,24344926,28,Старший PHP-разработчик
27306177,27306177,28,Программист C#
25418306,25418306,8,Программист
23382357,23382357,36,Front end разработчик
22113853,22113853,38,Senior Software Engineer (Windows Drivers)
23527156,23527156,38,Программист Oracle
22741374,22741374,38,Программист 1C
22634179,22634179,36,ASP.NET Developer
25405282,25405282,36,Инженер-программист
20157282,20157282,8,Программист С++
27754489,27754489,8,Senior frontend developer
21491220,21491220,36,Разработчик C#
24050751,24050751,38,Программист 1С
21595013,21595013,9,Javascript (es6) developer
22055511,22055511,38,HTML-верстальщик / Front-end разработчик
22113496,22113496,36,Разработчик Ruby on rails
22776813,22776813,8,Web-программист
22704959,22704959,38,Ведущий разработчик C#
23287637,23287637,26,Разработчик баз данных (финансовый департамент)
22233621,22233621,41,Net Разработчик
22848853,22848853,8,Android developer
27562576,27562576,38,PHP-программист
25307568,25307568,36,Специалист поддержки 1С
23879350,23879350,18,IOS разработчик (middle)
23955062,23955062,36,Программист 1C 8
24634114,24634114,36,Java-разработчик
24033435,24033435,10,Оператор-наладчик станков с ЧПУ
22991981,22991981,38,PHP-программист
24702026,24702026,5,Android developer
23508929,23508929,36,Web-разработчик
22596641,22596641,28,PHP-разработчик (Magento)
27860595,27860595,38,Ведущий программист 1C
20337691,20337691,8,ASP.NET Developer (Web)
20116670,20116670,36,IOS разработчик
27539011,27539011,38,Разработчик мобильных приложений
24167178,24167178,38,HTML-верстальщик
25006406,25006406,36,Junior веб-разработчик
20023569,20023569,18,Web-программист
26220054,26220054,10,Оператор станка с ЧПУ
25023467,25023467,38,Frontend-разработчик
28044796,28044796,18,Программист Python
21056382,21056382,38,Web-разработчик
27149310,27149310,38,Ведущий программист С++/Qt
27505942,27505942,38,Frontend Developer
22991192,22991192,36,Web-разработчик полного цикла
23559079,23559079,38,Старший программист C++
27258012,27258012,38,PHP-разработчик (Bitrix)
21913180,21913180,36,Программист PHP
21446491,21446491,36,PHP-разработчик (Junior)
22087533,22087533,38,Web- разработчик/PHP-программист
22831428,22831428,38,Программист С#/C++
25516446,25516446,38,Middle/Senior iOS Developer
27493503,27493503,36,Разработчик Delphi
22855750,22855750,38,Senior PHP Developer
22012372,22012372,18,Программист - стажер
24588882,24588882,36,Web-дизайнер
23058389,23058389,36,Программист 1C 8
25753597,25753597,38,Software Development Engineer in Test (C#)
22630375,22630375,36,IOS разработчик
25757533,25757533,38,Программист С#
21816740,21816740,38,IOS разработчик
25997227,25997227,18,Web-разработчик
20866841,20866841,38,Java Developer
21451856,21451856,38,Ведущий программист
23270921,23270921,28,Программист 1C
25007780,25007780,36,Backend-разработчик
27497001,27497001,28,Программист 1С
26002764,26002764,36,Программист
21437813,21437813,38,Back-end разработчик Django / Python
25889266,25889266,8,Инженер-программист Java / Software Developer Java (Senior)
20778771,20778771,38,Программист БД
23064755,23064755,38,Программист iOS
20315978,20315978,38,Python разработчик
21017764,21017764,38,"Web-программист (PHP, HTML, CSS, Javascript)"
23114753,23114753,18,Web-разработчик
23636407,23636407,36,Android-р‎азработчик
20412599,20412599,38,Программист 1С
24293114,24293114,28,Bitrix-разработчик
25637303,25637303,18,Web-разработчик
27148126,27148126,38,Инженер по автоматизации (build/release инженер)
20459497,20459497,38,Инженер отдела разработки
25878973,25878973,8,Frontend-разработчик
23017560,23017560,38,PHP-программист
23084975,23084975,38,Web программист
24006600,24006600,18,Программист 1С
22926094,22926094,18,Вечерний программист 1с
27301812,27301812,31,Full stack web developer
20536370,20536370,38,Программист микроконтроллеров
22166433,22166433,38,Разработчик фронтэнда
23833480,23833480,38,Старший системный администратор
27513646,27513646,38,Разработчик С/С++ сетевых приложений
21903155,21903155,10,Программист-разработчик
22676660,22676660,8,Инженер - программист C/C++
24215463,24215463,10,Программист искусственного интеллекта
27545082,27545082,28,Front-end разработчик
25966079,25966079,36,Разработчик 1С ЗУП (Краснодар)
24206303,24206303,36,Младший разработчик
26029080,26029080,8,Мобильный девелопер (Android)
27957462,27957462,38,Инженер-электронщик/Программист встраиваемых систем
23190842,23190842,8,Web-разработчик
23527932,23527932,28,Android разработчик
24897979,24897979,36,Программист (backend)
28042652,28042652,38,"Backend developer, Go"
23221674,23221674,36,Web-мастер
27870698,27870698,36,Программист PL/SQL
24027666,24027666,38,Java-developer Web (СНГ)
20733071,20733071,8,C/C++ Developer for Android
20201191,20201191,38,Технический специалист (программист)
20136145,20136145,24,Верстальщик
23915717,23915717,38,Web программист (Angular 2)
24950184,24950184,8,Web-разработчик
21280792,21280792,36,Программист 1С
25040440,25040440,36,PHP-программист (‎backend developer)
27557339,27557339,38,PHP-разработчик (PHP-developer)
23008684,23008684,36,Senior / Team lead PHP Developer
25433644,25433644,36,Программист 1С
21800848,21800848,38,"Ведущий Android разработчик (Кипр, Лимасол)"
22056926,22056926,36,Senior Software Developer (PyCharm)
24237708,24237708,10,Web-программист
23573700,23573700,8,Разработчик Java Backend
20089494,20089494,36,Веб-разработчик (PHP-программист)
25048498,25048498,5,Инженер технической поддержки
23768021,23768021,10,Наладчик станков с ЧПУ
23552132,23552132,36,Ищем специалиста по созданию сайтов и их администрированию
25799623,25799623,38,JS-разработчик/Front-end разработчик
20075058,20075058,8,Ведущий инженер дирекции поддержки централизованных информационных систем
27851914,27851914,38,Веб-программист
23082654,23082654,8,Разработчик BI-систем
21847167,21847167,36,PHP-программист
25264291,25264291,36,Программист 1С
27652466,27652466,10,"Разработчик Android, IOS"
24826072,24826072,18,Программист-технолог
23544009,23544009,38,Инженер-программист (серверное ПО)
20238584,20238584,38,Разработчик J2EE
23205778,23205778,38,Программист Delphi
21711415,21711415,38,Web-разработчик
27300591,27300591,38,PHP разработчик
25824955,25824955,38,Веб-программист
22392827,22392827,38,Инженер-программист
21754456,21754456,18,PHP-программист (веб-разработчик)
23049817,23049817,38,Верстальщик HTML со знанием PHP
21025052,21025052,36,Web-программист (преподаватель)
27420802,27420802,38,Веб-программист Front / Back
25146639,25146639,36,Frontend-разработчик
22589268,22589268,36,Разработчик бекэнда
24162560,24162560,0,Junior пр‎ограммист
25719456,25719456,36,PHP-программист
24033674,24033674,36,Android программист
20837337,20837337,28,Web-разработчик
23404267,23404267,36,Веб-разработчик
21270921,21270921,10,Мобильный разработчик для iOS
22546939,22546939,8,Программист-исследователь в области точного GPS позиционирования
20727878,20727878,38,Java-разработчик
27500153,27500153,36,Программист 1C
27285832,27285832,28,Программист 1C
22558271,22558271,38,Программист-разработчик BI-системы
24977866,24977866,38,Инженер-программист АСУТП
27578133,27578133,8,Frontend Developer / JavaScript Developer
24855755,24855755,38,Програміст Java
27158849,27158849,38,Старший программист 1С (на предприятие п.Оболенск)
24942718,24942718,28,Программист
22399479,22399479,36,Junior C++ разработчик
27714012,27714012,38,Программист С++
23022238,23022238,38,Web-программист(PHP/HTML/CSS)
21327472,21327472,36,Junior Java Developer
20506424,20506424,36,Программист Python
25469720,25469720,10,Наладчик станков с ЧПУ
20177421,20177421,8,Web-разработчик Drupal
24772083,24772083,38,Веб-программист
24675733,24675733,38,Программист 1C
27303051,27303051,28,Web-разработчик (WordPress)
25533291,25533291,38,Программист 1С
27530014,27530014,38,Java-разработчик
24167186,24167186,10,Оператор станка с ЧПУ в Эстонии
23519762,23519762,36,Full stack software engineer (Python + JavaScript)
23550617,23550617,36,Программист PHP
20972676,20972676,38,"Front-end разработчик (JS, React)"
23723068,23723068,36,Backend Engineer / Senior Backend Engineer
26070089,26070089,38,"Frontend-разработчик (Angular, г. Москва - Сколково)"
25214091,25214091,38,PHP-разработчик
24635226,24635226,28,MS SQL Developer
25521635,25521635,8,Программист Битрикс 24
22992625,22992625,38,Senior PHP-программист
21585680,21585680,8,Ведущий front-end разработчик (в Q’ligent)
27974922,27974922,10,Backend-разработчик
25088128,25088128,28,Senior Java Developer
24121697,24121697,36,Специалист службы поддержки / Программист Android на Java
22824067,22824067,18,Frontend (JS) разработчик (в Санкт-Петербург)
21973377,21973377,18,Верстальщик
20135393,20135393,36,Front-end разработчик/ Верстальщик
26090568,26090568,36,Программист 1C (Кострома)
27312570,27312570,38,Программист-разработчик Java
24503190,24503190,38,Программист-разработчик
20031269,20031269,36,IOS разработчик
23056754,23056754,18,Фулл-стек разработчик
25725249,25725249,28,JS Developer
23435500,23435500,38,Программист C#
24735533,24735533,38,Программист - электронщик (Инженер АСУ ТП)
22763814,22763814,36,C++ программист
20162645,20162645,38,Программист 1С
20066372,20066372,38,Frontend-разработчик
22764785,22764785,28,Программист 1C
21410040,21410040,8,PHP-разработчик
22938160,22938160,18,Frontend-разработчик (JS)
22071322,22071322,38,Программист Java EE
27264651,27264651,28,Senior Quantitative Researcher / Quantitative Researcher (Data Scientist)
23179713,23179713,36,Frontend-разработчик
27426626,27426626,26,Программист PL/SQL
25428583,25428583,38,Web-разработчик
23301089,23301089,18,Front-end разработчик / HTML верстальщик
20347860,20347860,38,Ведущий Frontend разработчик / Javascript-программист
23879473,23879473,36,Программист Python
23501804,23501804,26,.NET разработчик / Разработчик C#
21276464,21276464,8,ASP.Net senior developer
21856090,21856090,36,Ведущий разработчик коммуникационных решений
27292498,27292498,5,.NET разработчик (Middle)
23180059,23180059,38,Web-разработчик сайтов и интернет-магазинов
21840320,21840320,10,Младший web-разработчик
22268780,22268780,8,Java-разработчик Middle
23014975,23014975,38,Программист 1С
23153890,23153890,36,Программист 1С
25284910,25284910,36,PHP разработчик (Yii2)
23543390,23543390,38,Программист
24313846,24313846,28,"Веб-разработчик (Node.js, JavaScript)"
22816563,22816563,38,Senior Java/Team lead (г.Иннополис)
20552870,20552870,36,Программист по 1С
22839209,22839209,18,IT-специалист/Front-end developer
20517555,20517555,28,ASP.NET Developer (программист ASP.NET)
22211600,22211600,38,Программист 1:С++ версии 7.7
24351869,24351869,38,Программист 1C
22512911,22512911,38,Инженер - программист 1С
27233383,27233383,28,Drupal developer
24859206,24859206,41,Программист Java
27471088,27471088,36,Web-программист/Web-разработчик
22976007,22976007,38,PHP-программист
26003327,26003327,36,Программист 1С
22395790,22395790,38,Разработчик Javascript/SAPUI5
23855079,23855079,28,Web-программист/верстальщик (интернет-магазин на CMS Joomla 2.5)
26017223,26017223,8,Middle Front-End Developer (React)
27172701,27172701,36,Программист 1С
23515489,23515489,38,Web-разработчик
20447090,20447090,36,Программист 1С
22079655,22079655,10,Программист 1С
20052212,20052212,36,Front-end разработчик
27134022,27134022,5,Программист-алгоритмист
25542027,25542027,8,Middle Backend Developer
22487564,22487564,38,Web-программист
23895227,23895227,28,Java-разработчик
23683361,23683361,36,Инженер-программист 1С
25091721,25091721,38,Разработчик мобильных приложений iOS
22739657,22739657,36,Программист C++/Qt
23518455,23518455,36,"Программист по распространенным CMS - Joomla, Drupal, WordPress, MOD X, OpenCart"
27689513,27689513,18,Инженер-программист АСУ ТП
27571265,27571265,26,Junior C++ Developer
24973717,24973717,36,1С Программист / 1С Консультант
22591923,22591923,38,Разработчик С++ GUI
20477492,20477492,36,IOS разработчик
24109612,24109612,38,Инженер-программист
25160527,25160527,38,"Frontend-разработчик (React, JS)"
25402536,25402536,38,Web-программист в компанию Axis.Travel
27488953,27488953,28,Программист-разработчик
24541814,24541814,24,Frontend-разработчик
22852505,22852505,36,Senior Java developer
22828500,22828500,8,Веб-разработчик
20243622,20243622,8,Разработчик Xamarin
20552194,20552194,38,Программист С++
20032421,20032421,36,Разработчик 1С-Битрикс
22120812,22120812,38,Программист MS SQL
20135866,20135866,38,Ведущий инженер-программист / .net разработчик
20950947,20950947,38,Программист
24298948,24298948,38,Web-разработчик (Django/JS/Python)
24031368,24031368,38,PHP-программист/разработчик
23077752,23077752,38,Front-end разработчик
25117163,25117163,18,Front-end разработчик
25975482,25975482,38,"Разработчик JavaScript (Streaming Video/Front-end, React/Redux)"
24611266,24611266,38,Веб-разработчик / WEB-программист (1С Битрикс / Bitrix)
27182200,27182200,31,Программист (Full Stack Java Web Developer)
25084012,25084012,38,Программист 1С
25594496,25594496,8,Ведущий программист
22236906,22236906,38,"SQL разработчик (postgresql, pl/pgsql)"
25742334,25742334,8,Разработчик Bitrix
27471977,27471977,28,"Senior C/C ++ Developer (Чехия, Пльзень)"
24562354,24562354,38,Разработчик PL/SQL
23653829,23653829,36,Разработчик Python / Django
23589217,23589217,38,Верстальщик
27956231,27956231,38,Web-разработчик (JS)
25863724,25863724,36,Программист 1C
23382152,23382152,38,Программист С++
24998363,24998363,26,Разработчик Java
24278846,24278846,8,Программист Java
23734790,23734790,36,JavaScript-разработчик
24366544,24366544,28,Программист JAVA
27244250,27244250,38,PHP-программист
27772385,27772385,36,Web-программист Python/Django (middle)
24681315,24681315,36,Android-разработчик
22464590,22464590,36,Xamarin developer
23357081,23357081,38,Программист C++
27419335,27419335,8,Программист Java
27592983,27592983,36,Программист Java
26176133,26176133,8,Front-end/Web-разработчик Vue/ReactJS
26003644,26003644,28,Программист 1C
21915162,21915162,5,Front-end developer
27668430,27668430,8,Back-end Java Developer
24725369,24725369,38,Back-end Developer / Серверный программист (node.js)
24759740,24759740,36,Веб-разработчик (javascript)
20004924,20004924,28,Senior Java-разработчик/Back-end Developer
24964070,24964070,18,IOS-разработчик
20124627,20124627,10,C# разработчик в Екатеринбург
23699418,23699418,36,Middle PHP-программист
24629621,24629621,38,Инженер-программист
23234545,23234545,26,Заместитель начальника отдела автоматизации
23561376,23561376,38,Программист PHP
22298107,22298107,0,Android-разработчик
24036191,24036191,38,Ведущий программист 1С
25486266,25486266,38,Unity разработчик
22998356,22998356,36,Веб-программист
20309717,20309717,38,Программист PHP
20368877,20368877,36,Инженер АСУ ТП
20379869,20379869,38,Веб-программист
22604642,22604642,28,Разработчик Golang
25951650,25951650,8,Ведущий back-end разработчик Java
27563593,27563593,10,PHP разработчик
23345465,23345465,38,Ведущий инженер-программист АСУ ТП
23766844,23766844,10,Наладчик станков с ЧПУ
25082483,25082483,38,Разработчик Oracle
24182397,24182397,36,PHP-разработчик
23765385,23765385,10,Наладчик станков с ЧПУ
20292766,20292766,38,IOS разработчик
22468724,22468724,38,Программист 1C
22583704,22583704,38,Java/SQL разработчик
25763041,25763041,18,Web-разработчик/программист
25235910,25235910,36,Инженер - программист 1С
20023449,20023449,28,Web-разработчик
22086773,22086773,8,Инженер-программист
20830198,20830198,0,Unity-разработчик
24802407,24802407,36,Инженер-программист
25025447,25025447,36,Программист/администратор сайта
27522972,27522972,36,Backend developer C#
22851240,22851240,18,HTML-верстальщик/Frontend разработчик
25484311,25484311,38,Веб-программист Битрикс / PHP-разработчик (Bitrix)
22865804,22865804,8,PHP-программист
27278101,27278101,38,Ведущий программист 1C
23291953,23291953,38,Специалист по обеспечению качества ПО (Отдел поддержки SAP)
20117436,20117436,38,Инженер-программист
24553124,24553124,36,Fullstack разработчик
20742719,20742719,38,Full stack разработчик 1С-Bitrix
20087714,20087714,38,Junior .NET Developer
22030506,22030506,36,Программист 1С
23682955,23682955,8,Web-разработчик
20254991,20254991,38,Программист 1С
20447325,20447325,38,Java-разработчик
21438109,21438109,36,"Программист 1C (Проектирование, Разработка)"
25327331,25327331,8,Frontend web-разработчик / Frontend web-developer
22253784,22253784,38,"Программист C#, WPF"
22864479,22864479,18,Javascript-разработчик (React/Redux)
24166962,24166962,38,HTML-верстальщик
22427747,22427747,36,Java-разработчик/Back-end Developer (Middle)
23579907,23579907,38,Программист-разработчик Unreal Engine
20884840,20884840,36,Frontend Developer
25121930,25121930,38,Java разработчик
27472954,27472954,36,Программирование
27262768,27262768,38,Javascript разработчик / backend (JS) разработчик
21291123,21291123,36,Разработчик Digital
20522694,20522694,8,Веб-разработчик
20027616,20027616,38,Разработчик SQL / администратор баз данных
25909340,25909340,38,Инженер-программист встраиваемых систем / Software developer for Embedded Systems
20382142,20382142,28,Программист 1С
23377837,23377837,38,Team lead
26039468,26039468,38,Веб разработчик / фронтэнд разработчик / web developer / frontend developer
22400083,22400083,38,Программист 1С
27465554,27465554,36,Frontend-разработчик
25014813,25014813,26,Full-Stack Python Developer
25802750,25802750,36,ASP.Net разработчик
24533000,24533000,38,Middle/Senior Backend developer
23428234,23428234,38,Программист 1C
22869545,22869545,38,Разработчик C++ (Qt)
22879328,22879328,36,Java-разработчик
27171713,27171713,36,1с программист
26221622,26221622,38,Программист PHP/Team-Lead
21305121,21305121,38,PHP-разработчик 1C-Bitrix
21437198,21437198,38,Программист 1С
24517440,24517440,38,Frontend-разработчик (React/Redux)
24369162,24369162,38,Golang back-end developer
25927977,25927977,5,Full Stack / Wordpress Developer
20334395,20334395,38,Web-разработчик YII2
27734228,27734228,38,Ведущий WEB-разработчик
22829238,22829238,26,Программист
23012628,23012628,41,JS (backend) разработчик
27139670,27139670,36,Senior/Middle backend Node.js developer - 8base
22115051,22115051,38,Старший Java-разработчик в распределенную команду
22937384,22937384,5,Программист С++
20497157,20497157,43,IOS developer в Ultimae Guitar Russia
24053303,24053303,36,Программист Python
23766478,23766478,10,Наладчик станков с ЧПУ
23282730,23282730,8,Java TeamLead
26194389,26194389,38,Java-программист
21816668,21816668,26,Программист Scala
24123727,24123727,38,Ведущий инженер программист
23104477,23104477,38,Инженер-программист АСУ ТП
22849847,22849847,36,Программист 1С
27396125,27396125,38,Программист Python
23781411,23781411,38,Программист 1С
25520381,25520381,38,Full-stack/JavaScript разработчика (Node.js / Angular 1)
24501560,24501560,8,Разработчик мобильных приложений Яндекс.Денег для iOS
25257745,25257745,18,Android developer (Java)
21869182,21869182,18,Front-end разработчик (React.JS)
21270160,21270160,28,Full Stack Developer
24455795,24455795,10,Web-developer / Веб-разработчик
23539452,23539452,38,Ведущий программист 1С
23764401,23764401,18,PHP Developer
21694086,21694086,38,Ведущий Java разработчик
27270346,27270346,8,Программист C++/Qt
23695109,23695109,38,Senior C# .NET Developer
20274206,20274206,36,Программист 1С
20459531,20459531,36,Программист
23767915,23767915,10,Наладчик станков с ЧПУ
22945172,22945172,38,Ведущий программист 1С
24246591,24246591,28,Back-end developer (Middle)
24475386,24475386,36,Программист PHP
21995870,21995870,38,Программист-разработчик 1С
22862792,22862792,38,Java-разработчик
20088893,20088893,8,Программист Python/Django
24652554,24652554,38,Full-stack web developer
24395615,24395615,38,Программист 1С
22722403,22722403,38,.NET разработчик (Backend)
25473412,25473412,36,Senior .NET C# developer
20529837,20529837,8,PHP-программист
27705919,27705919,38,Веб-разработчик на HighLoad-проекты
23663023,23663023,38,Backend Engineer / Senior Backend Engineer
23424718,23424718,36,Java-разработчик
25878090,25878090,38,Программист десктопных и мобильных приложений под Windows
20128707,20128707,38,Программист Qt/Linux
