id,label_true,aff_d300_euclidean,title,text
24594875,17,477,Директолог (специалист по контекстной рекламе интернет-магазина),"Директолог (специалист по контекстной рекламе интернет-магазина) В команду мирового бренда &quot;KARE design&quot; требуется грамотный Директолог интернет-магазина! Обязанности:  Разработка стратегии контекстной рекламы по увеличению продаж интернет-магазина Настройка, запуск и ведение контекстной рекламной кампании Управление контекстной рекламной кампанией (анализ эффективности каждого объявления, изменение текстов, редактирование графических материалов) Тестирование рекламных кампаний Регулярная аналитика контекстной рекламы, анализ конверсий и формирование отчетности Прогнозирование и оптимизация бюджета  Требования:  Базовые знания рекламы и маркетинга Превосходные знания в сфере интернет-маркетинга Знание особенностей контекстной рекламы Успешный опыт работы с e-commerce проектами Успешный опыт ведения рекламных кампаний в Google Adwords (от 3 лет) Успешный опыт ведения рекламных кампаний в Яндекс Директ (от 3 лет) Успешный опыт сплит-тестирования объявлений, посадочных страниц Успешный опыт составления объявлений (навыки копирайтера), в том числе настройка контекстно-медийной сети Дополнительные технические навыки (опыт работы с Adwords Editor, понимание ремаркетинга) Знание стратегий расхода бюджета с удержанием в нужной позиции (Яндекс, Google) Умение работать в системе веб-аналитики (навыки работы с аналитическими отчетами, построение отчетов в Яндекс Метрике и Google Analytics, анализ потока кликов, источников трафика и конверсий) Аналитический склад ума и гибкость мышления Умение находить нестандартные решения и аргументированно отстаивать свою позицию Стрессоустойчивость и умение работать в режиме многозадачности (умение быстро перестраиваться и вникать в процесс на любом этапе) Превосходное знание русского письменного языка, знание МS Office Мобильность Ответственность и пунктуальность Умение и желание работать в команде Приветствуется знание специфики SEO-оптимизации и SMM  Резюме отправляйте по указанному эл. адресу или оставляйте отклик на сайте."
23190730,17,477,Интернет-маркетолог,"Интернет-маркетолог Albatross Internet Group – один из мировых лидеров по созданию online-сервисов экспертных консультаций. Мы ищем специалиста по привлечению трафика Какие задачи предстоит решать:  Контекстная реклама (анализ работы РК, оптимизация существующих и создание новых РК). CPA партнерка. Тизерная реклама. Привлечение иных видов трафика (из социальных сетей, видео реклама и т.д.) Подготовка плановой отчетности по привлечению новых клиентов по всем источникам трафика. Анализ результатов деятельности. Курирование SEO и SMM специалистов.  Навыки и опыт:  Опыт и доказанный результат в интернет маркетинге. Опыт работы с системами аналитики: Google Analytics и Яндекс.Метрика Способность конструктивно обращаться с большими объемами информации. Понимание фразы &quot;сначала Google Analytics, а потом Google Adwords&quot;. Из личных качеств мы ценим: ясный ум, инициативность, нацеленность на результат, ответственность, аккуратность, внимательность к деталям.  Мы предлагаем:  Заработную плату прямо пропорциональную уровню кандидата Работу над действительно сложными Web проектами с ежедневным многомиллионным трафиком. Трудоустройство в соответствии с ТК РФ. Работа в офисе, либо удаленно, в зависимости от навыков кандидата. "
20580427,17,477,Специалист по интернет-рекламе,"Специалист по интернет-рекламе Обязанности:  Оптимизация контекстной рекламы (анализ РК для снижения стоимости переходов, стоимость привлечения одного клиента и другие параметры) Анализ специфики бизнеса и конкурентной среды  изучение РК конкурентов (включая настройки, бюджет и их посадочные страницы) выработка рекомендаций для доработки страниц сайта компании под контекстную рекламу выбор площадки на основании поставленных задач, стратегию показов, расчет KPI и рекламного бюджета   Разработка портрета целевой аудитории Проработка семантического ядра Построение архитектуры кампаний Разработка продающих объявлений (составление текста, создание баннеров, подбор изображений) Ведение РК (редактирование ключевых слов, отслеживание переходов по рекламе, корректировка минус-слов) Аналитика (создание скриншотов со статистикой по переходам с комментариями и выводами по работе РК, рекомендации по общей стратегии и бюджету; оценка рентабельности РК) Ускорение работы и автоматизация (желательно с интерфейсом Директ Коммандер) Интернет-маркетинг для аккаунтов в соц.сетях, досках объявлений, видео-хостингах и других ресурсах Решение организационных вопросов    Требования: Основные навыки:  Глубокое понимание принципов работы систем Яндекс.Директ и Google Adwords Опыт самостоятельного запуска и ведения рекламных кампаний от 3-х лет (важен размер бюджета, ROI) Умение настраивать и использовать системы веб-аналитики для отслеживания результатов РК и анализа эффективности Понимание метрик оценки эффективности РК Опыт работы в Excel Умение формировать понятные отчеты на языке бизнеса Знание основ маркетинга (интернет-маркетинга) Портфолио с примерами собственных реализованных кампаний  Личные качества:  Структурное и аналитическое мышление Грамотная устная и письменная речь Быстрая обучаемость Способность работать с большими объемами данных Усидчивость, внимание к деталям Креативность Стрессоустойчивость Готовность отвечать за результат    Условия:  возможность профессионального, карьерного и финансового роста; оформление согласно требований ТК РФ; 5-дневная 40-часовая рабочая неделя, график работы с 9:00 до 18:00. "
20083476,17,827,Интернет-маркетолог,"Интернет-маркетолог Обязанности:  Продвижение товаров собственного бренда на рынках Америки и Европы Составление и реализация маркетингового плана Редакционное освещение деятельности компании Разработка контента Партнерский маркетинг Экспресс-аналитика Seo оптимизация и продвижение Организация SEM, SMM social-маркетинга Распределение контента по каналам Оптимизация рекламных кампаний Управление маркетингом  Требования:  Опыт в интернет маркетинге  Условия:  Мы показываем что у нас есть на данный момент.  От вас хотелось бы услышать план работ, ожидаемые результаты и сумму которую вы бы хотели получить за вашу работу"
28031923,17,827,Менеджер интернет-проектов в веб студию,"Менеджер интернет-проектов в веб студию В наше интернет-агентство на полный рабочий день требуется менеджер проектов.Обязанности:-Формирование технического задания на разработку сайта-Общение с клиентами по проектам-Ведение/поддержка проектов-Постановка задач для дизайнеров и программистов-Контроль исполнения задачТребования к соискателю:-Аналитический склад ума-Умение контактировать с людьми, руководить и направлять-Умение четко ставить задачи-Опыт создания и развития различных интернет-проектовНаша деятельность:-Разработка сайтов;-Контекстная, медийная, баннерная реклама;-SEO-продвижение сайтов;-Продвижение в социальных сетях-Более 3-х лет на рынке веб технологий.Условия:-Работа в офисе в Сипайлово-Молодой дружный коллектив-График с 10 до 19, 5/2 (перерыв на обед 1 час)-Обучение и наставничество.-Заработная плата (оклад)"
25112091,17,827,Руководитель / Директор отдела маркетинга (Облачный провайдер),"Руководитель / Директор отдела маркетинга (Облачный провайдер) СРОЧНАЯ ВАКАНСИЯ (Передайте пожалуйста вашим знакомым, если это может быть им интересно) Компания: Cloud4Y. #1 Корпоративный Облачный Провайдер. Входит в ТОП5 России. Тип занятости: на полный рабочий день в офисе Ярославль. Так же рассматриваются желающие переехать.   Профессиональная область: Облачные сервисы, Хостинг, Телекоммуникации, Интернет. Мы ищем профессионала, которому можно доверить руководство маркетингом компании.   Должностные обязанности:  Формирование маркетинговых планов, бюджетирование и проведение маркетинговых компаний для всех направлений, как в онлайн (преимущественно), так и в офф-лайн Анализ эффективности проведения маркетинговых мероприятий Взаимодействие с продавцами и технологическими подразделениями в целях улучшения процессов и качества лидогенерации Организация совместных активностей с партнерскими компаниями Управление полным циклом развития интернет сайта, анализ и повышение юзабилити сайта Наполнение интернет ресурса, постоянное его развитие, новые идеи, поиск своих уникальных “фич” Понимание компаний контекстной рекламы: ключевых слов, составление объявлений, анализ посещаемости/эффективности Продвижение через социальные сети и блоги, развитие тематических групп в социальных сетях, оптимизация сайта под социальные сети Контроль подрядчиков, по доработкам сайта и CRM системы Битрикс Руководство сотрудниками отдела и их координация Написание статей и новостей Разработка презентационных и маркетинговых материалов Организация участия в выставках Контроль производства и заказ информационно-полиграфической продукции, для выставок Создание презентаций    Требования:  Опыт работы на аналогичной позиции от 2-х лет Лидерские качества, активность, дотошность, внимание к деталям и ответственность, аналитический склад ума, креативное мышление Организаторские качества, умение выстроить эффективную систему работы отдела Опыт работы с SEO, SMM, интернет рекламой, дизайном Опыт разработки интернет-проектов Знание современных интернет технологий Опыт проведения кампаний в Google Adwords и Яндекс Директе, знание на отлично систем статистики Google Analytics и Яндекс Метрики Дополнительным плюсом будет знание схем монетизации трафика и умение применить их на практике. Еще большим плюсом(не обязательно) будет знакомство с темой хостинга / продажи интернет услуг / продажей программного обеспечения. Презентаторские способности - умение(или желание, научим) выступать перед аудиторией, готовить интересные выступления Знание английского от среднего и выше    Условия работы  Профессиональный и карьерный рост Работа по ТК РФ Дружный и сплоченный коллектив Полный рабочий день, в офисе Ярославль 70 000-140 000 р. в месяц, по результатам собеседования и уровню ваших знаний Дополнительная денежная мотивация за KPI показатели    Кратко о компании:  Компания Cloud4Y основана в 2010 году. Провайдер Облачных сервисов, входит в ТОП5 России. Развитие Облачных сервисов (IaaS, SaaS, и т.д.), ориентированных на представителей корпоративного сегмента. Центральный офис и технологическая платформа компании расположены в Москве. "
28022269,17,827,Разработчик сайтов на 1С-Bitrix,"Разработчик сайтов на 1С-Bitrix Сервис 1PS.RU - один из крупнейших сервисов по комплексному интернет-маркетингу в России. Работаем уже 18 лет, и на сегодня:  через наши руки и системы прошло более 1 100 000 сайтов, которые пользуются как разовыми услугами, так и продвигаются и рекламируются на постоянной основе, занимаем 10 место среди ТОП-100 лучших SEO-компаний России в рейтинге Рунета 23 место среди ТОП-100 лучших SEO-компаний России в рейтинге CMS Magazine мы - сертифицированный партнер Bitrix, Google, Яндекс, RoiStat.  Основные направления нашей деятельности:  разработка и комплексное продвижение сайтов в выдаче поисковых систем Яндекс, Google, mail.ru и других, контекстная реклама в Яндексе и Google, реклама и продвижение в социальных сетях (SMM&amp;SMO) VKontakte, Instagram, Facebook, Odnoklassniki, Mail.ru Group, управление репутацией (SERM), экспертные оценки сайтов на качество оптимизации и удобство пользования (usability).  Все эти задачи решают профессионалы 12-ти отделов нашего Сервиса, у которых вы сможете учиться и повышать свою ценность как специалиста. Обязанности:  разработка сайтов с нуля на CMS 1C-Bitrix; доработка сайтов на CMS 1C-Bitrix, создание дополнительного функционала.  Требования:  знание HTML, CSS, jQuery, PHP; умение работать с чужим кодом; понимание архитектуры сайта на CMS 1C-Bitrix; опыт разработки на 1С-Bitrix; преимуществом будет наличие сертификатов Bitrix.  Условия:  удобное рабочее место; работа в офисе, офис в Иркутске, район остановки Южная; полная занятость (8 часов в день, 5 дней в неделю), график можно обсуждать; стандартный соцпакет; зарплата от 25 000 рублей. "
22774455,17,827,Специалист по контекстной рекламе,"Специалист по контекстной рекламе В крупнейший издательский холдинг, корпорация &quot;Российский учебник&quot; приглашаем Специалиста по контекстной рекламе на уникальный образовательный проект -&quot;LECTA&quot;!   LECTA – лидирующая образовательная платформа, предоставляющая доступ к электронным образовательным продуктам издательств, в том числе электронным формам учебников, существующим для всех бумажных учебников издательской группы, аудио приложениям, интерактивным атласам. Платформа запускает новые сервисы для учителей, дающие лучший образовательный результат за меньшее время. LECTA - является проектом крупнейшего Издательского Холдинга России «ЭКСМО-АСТ-ДРОФА-ВЕНТАНА». Целью интеграции ресурсов ведущих российских издательств является создание и продвижение новых поколений учебной литературы, отвечающих вызовам электронно-образовательной среды и глубинным процессам современного образования в целом.   Что нужно делать:  Вести проекты в системах контекстной рекламы (Google Adwords, Яндекс Директ) Вести РК в системе MyTarget Запускать ретаргетинг по каждой РК Собирать семантическое ядро, кластеризировать запросы Разрабатывать продающие тексты для объявлений Настраивать и оптимизировать рекламные кампании Проводить А/В-тестирования Cтавить задачи дизайнеру и копирайтеру Анализировать KPI по каждой РК Формировать отчеты в Excel по результатам РК, а также отчеты по главным финансовым показателям и показателям конверсий    Что от вас требуется:  Сертификат Яндекса и/или Google (преимущество) Высокий уровень знаний Excel Опыт работы в системах MyTarget и OneRetarget (желательно) Подтвержденный успешный опыт в проведении РК Нацеленность на performance, стремление оптимизировать стоимость РК Высокий уровень самоорганизации Понимание основ интернет-маркетинга от создания сайта до продвижения (желательно); Владение системами веб-аналитики Google Analytics и Яндекс.Метрика (желательно). Понимание целевой аудитории — учителя, школьники и родители (желательно).    Условия:  Официальное оформление по ТК РФ Работа в команде профессионалов , интересные задачи , возможность карьерного и профессионального роста Официальное оформление, полностью &quot;белую&quot; конкурентную заработную плату + ежеквартальные премии по результатам работы Социальный пакет крупнейшего Издательства (ДМС, возможность посещать корпоративный спорт зал) Комфортный офис в МОСКВА-СИТИ, башня &quot;Империя&quot; (график работы и время присутствия в офисе возможно обсуждать) Участие в социально значимом и полезном проекте, возможность стать частью истории, создание уникальной всероссийской системы распространения образовательного контента! "
23519228,17,827,Контент-менеджер,"Контент-менеджер Наша Компания более 8 лет развивается в сфере e-commerce. У нас несколько интернет-магазинов.   Ищем сотрудника на позицию «Контент-менеджер» в отдел рекламы и маркетинга. В университетах контент-менеджменту пока не учат. Хотя эта профессия становится сегодня все более популярной.   Почему данная позиция очень перспективна:  Сегодня у любой компании есть сайт, необходимость в создании и продвижении веб-страниц существует во всех сферах человеческой деятельности. Поэтому сейчас, зайдя в поисковую систему и сделав запрос на любую тематику, вы увидите миллионы результатов. Каждый сайт работает на основе контента- это текст и изображения, видеоматериалы, какие-то медиа-ресурсы другого характера, которыми интересуются посетители сайта. Почти любому сайту нужен специалист по его поддержке и развитию. Глубокие знания процедур и способов введения и обработки данных и формул, навыки работы с электронными таблицами делают Вас более привлекательным и желанным сотрудником для многих работодателей. Данные навыки- «входной билет» во многие профессии : специалист по закупкам и организации товародвижения, специалист по логистике, экономист, финансовый и бизнес-аналитик и т.д. Перспективность профессии еще и в том, что в процессе работы контент-менеджером можно получить разносторонний опыт в сфере интернет-технологий и выбрать для себя что-то более интересное для дальнейшего карьерного роста.  Возможные перспективы развития внутри нашей Компании: - позиция помощник программиста - разработчика - программист VBA - контент – редактор сайта - рост заработной платы по мере развития навыков и роста знаний   Главная обязанность контент-менеджера — контроль за актуальностью сайта и достоверностью размещенной на нем информации, своевременное обновление прайс-листов и других разделов, размещение информации и материалов. Для успешного развития и продвижения сайт должен постоянно обновляться и пополняться новыми материалами, то есть активно «жить и дышать».   Чем необходимо будет заниматься:   1. Наполнением сайта и влиянием на его популярность. То, чем наполняется сайт, создает о нем впечатление у посетителей и влияет на его популярность.   2. Работать с базами данных и использовать функции различных категорий: -Математические функции(СУММ/SUM, СУММЕСЛИ/SUMIF, СУММЕСЛИМН/SUMIFS, СУММПРОИЗВ/SUMPRODUCT, ABS/ABS, ОКРУГЛ/ROUND, ЦЕЛОЕ/INT). -Текстовые функции(СЦЕПИТЬ/CONCAT, ЛЕВСИМВ/LEFT, ПРАВСИМВ/RIGHT, ДЛСТР/LEN, ПСТР/MID, СЖПРОБЕЛЫ/TRIM). -Логические функции(ЕСЛИ/IF, И/AND, ИЛИ/OR). -Функции ВПР/VLOOKUP, ИНДЕКС/INDEX, ПОИСКПОЗ/MATCH.   3. Овладевать языком, на котором разработан сайт и встроенным язык программирования Visual Basic for Applications (VBA), который по-прежнему остается основным наиважнейшим средством автоматизации работы пользователей с офисными приложениями.   4. Изучением продуктов Компании (сайты – это наш продающий продукт) и всех категорий товаров, которые мы предлагаем конечному потребителю.   5. Поиском необходимой информации.   Требования: - желание развиваться в сфере IT- технологий - умение работать с компьютером - знание пакета программ Microsoft Office - опыт работы с базами данных является преимуществом - высшее или среднее специальное образование - усидчивость (умение выполнять монотонную работу) - аккуратность и внимательность   ВСЕ ОСТАЛЬНОЕ ВЫ ПРИОБРЕТЕТЕ В ПРОЦЕССЕ РАБОТЫ   Условия:   - Своевременные выплаты заработной платы 2 раза в месяц. - Комфортный офис в бизнес-центре рядом со станцией метро «Шоссе Энтузиастов». - Возможности для профессионального и карьерного развития. - Приятные и доброжелательные коллеги. - Скидки на продукцию компании, подарочный сертификат на День рождения.  "
20163846,17,827,Интернет-маркетолог (тренинговый центр),"Интернет-маркетолог (тренинговый центр) С 2010 года Академия бизнес-практики успешно работает как тренинговая компания в области корпоративного обучения. Мы зарекомендовали себя как надежный бизнес-партнер для российских и иностранных компаний.  Чем занимается компания:  Тренинги, коучинг, бизнес-игры от успешных спикеров и тренеров Индивидуальные форматы обучения для руководителей и владельцев бизнеса  Кто наши клиенты:  Представители крупного и среднего бизнеса Владельцы, ТОП-менеджеры российских и иностранных компаний  Что Вас ожидает:  Разработка плана (графика) ежемесячных мероприятий по продвижению услуг компании в Интернете. Оптимизация контента на сайте. Комплекс мероприятий по продвижению запросов в поисковой выдаче (Crowd-маркетинг, статейный маркетинг и т.д.). Анализ и улучшение usability. Анализ поведенческих факторов и проведение мероприятий по их улучшению. Настройка и ведение рекламных кампаний. Администрирование групп в социальных сетях, наполнение контентом. Управление репутацией компании в сети Интернет. Предоставление ежемесячных отчетов по объемам и источникам трафика, по позициям в поисковой выдаче, по конверсиям. Поиск необходимых специалистов и взаимодействие со сторонними исполнителями. Постановка задач, написание технических заданий, контроль подрядчиков за исполнением взятых на себя обязательств и т.п. Проведение опросов, конкурсов в соц. сетях. Написание новостей на сайт. Создание и организация рекламных компаний в Интернете (Яндекс.Директ, Google.Adwards, размещение баннеров на профильных площадках). Анализ эффективности рекламных компаний, рекомендации по итогам анализа. Анализ конкурентов, формирование предложений по продвижению услуг компании в Интернете.  Как мы Вас представляем:  Имеете успешный (подтвержденный) опыт продвижения компании в интернете Вы знаете, практические рекламные инструменты и методы продвижения в интернете Грамотно общаетесь и пишите интересные статьи Любите работать с контекстной рекламой, блогерами и социальными сетями Умеете работать самостоятельно, вовлекаясь в каждый проект Имеете проактивную жизненную позицию, целеустремленность, результативность  Что Вы получите:  Интересную работу в дружном коллективе Оформление по ТК РФ Общение с успешными, интересными людьми Личностное и профессиональное развитие, возможность обучения у бизнес-экспертов Карьерный и профессиональный рост График работы: с 9:00/10:00 до 18:00/19:00 Офис: м. Тушинская (10 мин. пешком от метро). Наличие в БЦ столовой и фитнес-центра    Ждем увлеченных и амбициозных людей!   "
23637494,17,827,Интернет-маркетолог,"Интернет-маркетолог Мы - сервис бизнес-ассистентов и аутсорсинга Delegator24. Миссия компании: содействие развитию малого бизнеса России и СНГ посредством предоставления услуг бизнес-ассистентов, аутсорсинга и образовательных программ по эффективному делегированию. Delegator24 - это on-line сервис, предоставляющий услуги бизнес-ассистентов и личных помощников для предпринимателей, и менеджеров высшего и среднего звена. Работа удалённая.    Просьба НЕ ЗВОНИТЬ, а оставлять ОТКЛИКИ, мы Вам обязательно ответим.   Обязанности:   Разработка структуры сайта   Разработка прототипов страниц сайта   Поиск эффективных рекламных площадок и взаимодействие с их представителями;   SMM FB, VK (включая платное продвижение с точным таргетингом);   Мониторинг и анализ рынка, целевой аудитории, изучение конкурентной среды;   Определение емкости рынка;   Составление и реализация стратегий по продвижению и контент-плана;   SEO продвижение и развитие сайта (включая работу с отзывами);   Размещение контекстной и баннерной рекламы;   Корректировка текстового и графического контента на сайтах клиентов компании;   При необходимости поиск и контроль подрядчиков для реализации поставленных задач.     Требования:   Желание работать и зарабатывать;   Свободное время пн-пт с 9:00 до 18:00 не менее 3-х часов;   Образование - высшее;   Опыт работы от 3-х лет;     Условия:   Профессиональная команда, готовая помочь и поддержать;   Удалённая работа, гибкий график работы, удобный для Вас;   Стабильные выплаты 2 раза в месяц;   Возможность совмещения с основной работой;   Интересные задачи, решая которые Вы узнаете для себя много нового.     Наша цель - стать лучшим сервисом бизнес-ассистентов 2018-2019 гг и мы хотим сделать это вместе с Вами."
20167786,17,827,Специалист по маркетингу и рекламе,"Специалист по маркетингу и рекламе Мы являемся официальными партнерами фирмы «1С» более 12 лет. Специализируемся на предоставлении услуг по внедрению программных продуктов на платформе «1С:Предприятие 8». Входим в 3-ку лидеров по объему продаж и количеству внедренных решений 1С:Бухгалтерии 8 в г.Алматы.Мы - дружный, общительный коллектив, состоящий из профессионалов и готовы принять в свою команду компетентных, ответственных специалистов любящих свою работу. Сегодня нам требуется специалист по рекламе. Профессиональный, идейный, амбициозный. Обязанности:  Планирование и осуществление рекламных кампаний; Формирование рекламного бюджета; Поиск новых каналов привлечения клиентов; Использование контекстной рекламы, медийной; Развитие сайта компании; Разработка акций, участие в корректировке продукта; Соцсети, интернет реклама; Анализ конкурентов; Анализ эффекта от проводимых мероприятий; Телемаркетинг  Требования:  Высшее образование, предпочтительно в сфере маркетинга. Профессиональная компетентность Обязательно понимание принципов размещения и ведения контекстных кампаний; Навыки работы с программами CorelDrow и Photoshop Умение писать рекламные тексты.  Условия:  Оклад по результатам собеседования, в зависимости от опыта работы и квалификации; Дополнительно - бонусная система вознаграждений; Профессиональные тренинги за счет компании; "
23968635,17,827,"Интернет-маркетолог (мессенджеры, чат-боты)","Интернет-маркетолог (мессенджеры, чат-боты) Обязанности:  Развитие мессенджеров как отдельного канала коммуникации с пользователями (сегментация аудитории, выбор инструментов, составление контент-плана, анализ результатов, развитие каналов/чатов). Запуск и развитие чат-ботов (описание логики, составление ТЗ, развитие бота, анализ эффективности). Поиск новых каналов вовлечения пользователей (кроме емейл и SMM)    Требования:  Опыт работы в интернет-маркетинге. Опыт развития каналов/чатов в мессенджерах.    Будет преимуществом:  Участие в разработке/продвижении чат-ботов. Опыт составления сценариев вовлечения пользователей.    Лучшему кандидату мы предложим:  Работу в команде профессионалов. Интересные и нетривиальные задачи, которые позволят проявить свой профессионализм и креатив. Комфортный график работы. Конкурентную заработную плату (по итогам собеседования). Современный офис. Возможность расти профессионально и карьерно. Английский, курсы повышения квалификации, комната отдыха и другие плюшки большой IT-компании :) "
